smiles,value
*c1cc(F)c(c2ccc(*)c(NC(C)=S)c2)cc1F,1.26986190588227
*c1ncc(c2cc(F)c(*)cc2F)cn1,2.28837115054574
*c1ncc(c2cc(F)c(*)cc2F)cn1,2.30381422789534
*c1ncc(c2cc(F)c(*)cc2F)cn1,2.30379424092313
*c1cc(c2cc(F)c(*)cc2F)c2c(N)n[nH]c2c1,1.13941667262856
*c1cc(c2cc(F)c(*)cc2F)c2c(N)n[nH]c2c1,1.02955878430017
*c1cc(c2cc(F)c(*)cc2F)c2c(N)n[nH]c2c1,1.10134321527706
*c1cc2ccccc2c(c2cc(F)c(*)cc2F)n1,1.93921932543876
*c1cc2ccccc2c(c2cc(F)c(*)cc2F)n1,1.748226713189
*c1cc2ccccc2c(c2cc(F)c(*)cc2F)n1,1.86732197233127
*c1cc(F)c(c2cccc(*)c2CC#N)cc1F,2.56437613321142
*c1cc(F)c(c2cccc(*)c2CC#N)cc1F,2.51684259642773
*c1cc(F)c(c2cccc(*)c2CC#N)cc1F,2.55344199658575
*c1n[nH]c(c2cc(F)c(*)cc2F)n1,2.221165786489
*c1n[nH]c(c2cc(F)c(*)cc2F)n1,2.33518948254226
*c1n[nH]c(c2cc(F)c(*)cc2F)n1,2.29208021142339
*c1cc(F)c(c2cc(*)c(N)c(C)c2F)cc1F,1.3372993129821
*c1cc(F)c(c2cc(*)c(N)c(C)c2F)cc1F,1.19620205088138
*c1cc(F)c(c2cc(*)c(N)c(C)c2F)cc1F,1.29562752643745
*c1cc(F)c(c2cc(OC)cc(*)c2N)cc1F,1.04588475607788
*c1cc(F)c(c2cc(OC)cc(*)c2N)cc1F,0.963532764432999
*c1cc(F)c(c2cc(OC)cc(*)c2N)cc1F,1.02377553265246
*c1cn2cc(C(=O)OCC)nc2c(c2cc(F)c(*)cc2F)n1,2.11867335964139
*c1cn2cc(C(=O)OCC)nc2c(c2cc(F)c(*)cc2F)n1,2.11029902982468
*c1cn2cc(C(=O)OCC)nc2c(c2cc(F)c(*)cc2F)n1,2.116216255659
*c1ccc2c(c1)sc1cc(c3cc(F)c(*)cc3F)ccc12,1.74271350075942
*c1ccc2c(c1)sc1cc(c3cc(F)c(*)cc3F)ccc12,1.62603416322672
*c1ccc2c(c1)sc1cc(c3cc(F)c(*)cc3F)ccc12,1.69902290132445
*c1cc(c2cc(F)c(*)cc2F)cc(CBr)c1,2.29209357967967
*c1cc(c2cc(F)c(*)cc2F)cc(CBr)c1,2.27768350903551
*c1cc(c2cc(F)c(*)cc2F)cc(CBr)c1,2.29007189669787
*c1cc(F)c(c2c(N)c(C)cc(*)c2Cl)cc1F,1.47245453792216
*c1cc(F)c(c2c(N)c(C)cc(*)c2Cl)cc1F,1.44657031282928
*c1cc(F)c(c2c(N)c(C)cc(*)c2Cl)cc1F,1.44182611650974
*c1cc(C(F)(F)F)cc(c2cc(F)c(*)cc2F)n1,2.55222696028319
*c1cc(C(F)(F)F)cc(c2cc(F)c(*)cc2F)n1,2.54757980844304
*c1cc(C(F)(F)F)cc(c2cc(F)c(*)cc2F)n1,2.55558776141387
*c1ccc2c(c1)S(=O)(=O)c1cc(c3cc(F)c(*)cc3F)ccc1-2,2.03779579841608
*c1ccc2c(c1)S(=O)(=O)c1cc(c3cc(F)c(*)cc3F)ccc1-2,1.99533005292645
*c1ccc2c(c1)S(=O)(=O)c1cc(c3cc(F)c(*)cc3F)ccc1-2,2.02059632689391
*c1ccc(c2cc(F)c(*)cc2F)c(CN)c1,1.95306329518307
*c1ccc(c2cc(F)c(*)cc2F)c(CN)c1,1.87309776244939
*c1ccc(c2cc(F)c(*)cc2F)c(CN)c1,1.92392079000631
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)F)c1,2.4319519103578
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)F)c1,2.42146987248485
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)F)c1,2.42643858996005
*c1cc(F)c(c2cccc(*)c2OC)cc1F,2.16543566685708
*c1cc(F)c(c2cccc(*)c2OC)cc1F,2.10738248565725
*c1cc(F)c(c2cccc(*)c2OC)cc1F,2.10530900027544
*c1cc(c2cc(F)c(*)cc2F)c(N)c(OC(F)F)c1,1.35495118003093
*c1cc(c2cc(F)c(*)cc2F)c(N)c(OC(F)F)c1,1.24257393118775
*c1cc(c2cc(F)c(*)cc2F)c(N)c(OC(F)F)c1,1.31376810478593
*c1cc(F)c(c2cc(*)c(O)c(F)c2F)cc1F,2.21440219254191
*c1cc(F)c(c2cc(*)c(O)c(F)c2F)cc1F,2.23725548873582
*c1cc(F)c(c2cc(*)c(O)c(F)c2F)cc1F,2.22778938970286
*c1cc(F)c(c2cc(Cl)cn3c(*)cnc23)cc1F,1.61256288163025
*c1cc(F)c(c2cc(Cl)cn3c(*)cnc23)cc1F,1.48333150372946
*c1cc(F)c(c2cc(Cl)cn3c(*)cnc23)cc1F,1.54595545218917
*c1nnc(c2cc(F)c(*)cc2F)s1,2.41363602221564
*c1nnc(c2cc(F)c(*)cc2F)s1,2.54086421726011
*c1nnc(c2cc(F)c(*)cc2F)s1,2.4802123594731
*c1cc(F)c(c2ccc(OC(F)(F)F)cc2*)cc1F,2.56470316396298
*c1cc(F)c(c2ccc(OC(F)(F)F)cc2*)cc1F,2.54252916145233
*c1cc(F)c(c2ccc(OC(F)(F)F)cc2*)cc1F,2.57260164837226
*c1cc(F)c(c2cc(C)c(*)nc2C)cc1F,2.27232734719774
*c1cc(F)c(c2cc(C)c(*)nc2C)cc1F,2.18534455450965
*c1cc(F)c(c2cc(C)c(*)nc2C)cc1F,2.2207980701248
*c1cc(F)c(c2c(N)c(*)cc(F)c2Cl)cc1F,1.63198410112478
*c1cc(F)c(c2c(N)c(*)cc(F)c2Cl)cc1F,1.68042183904495
*c1cc(F)c(c2c(N)c(*)cc(F)c2Cl)cc1F,1.65505774528154
*c1cc(F)c(c2ccc(*)c(Cl)c2C)cc1F,2.51248336049382
*c1cc(F)c(c2ccc(*)c(Cl)c2C)cc1F,2.46690932716323
*c1cc(F)c(c2ccc(*)c(Cl)c2C)cc1F,2.49069108500968
*c1cc(N)cc(c2cc(F)c(*)cc2F)n1,1.75560137676149
*c1cc(N)cc(c2cc(F)c(*)cc2F)n1,1.62153444136277
*c1cc(N)cc(c2cc(F)c(*)cc2F)n1,1.70142365329295
*c1cn(C)c(=O)c(c2cc(F)c(*)cc2F)n1,1.73736493691565
*c1cn(C)c(=O)c(c2cc(F)c(*)cc2F)n1,1.61766159389089
*c1cn(C)c(=O)c(c2cc(F)c(*)cc2F)n1,1.64689636333912
*c1cc(F)c(c2cnc(N(C)C)c(*)n2)cc1F,1.22397168122252
*c1cc(F)c(c2cnc(N(C)C)c(*)n2)cc1F,0.907314081220282
*c1cc(F)c(c2cnc(N(C)C)c(*)n2)cc1F,1.09273590462118
*c1ccc(-c2ccc(c3cc(F)c(*)cc3F)cc2)cc1,1.81699670412522
*c1ccc(-c2ccc(c3cc(F)c(*)cc3F)cc2)cc1,1.67187706708947
*c1ccc(-c2ccc(c3cc(F)c(*)cc3F)cc2)cc1,1.7536630619774
*c1cc(F)c(c2c(N)c(C)cc(*)c2F)cc1F,1.3580649660772
*c1cc(F)c(c2c(N)c(C)cc(*)c2F)cc1F,1.23748823851933
*c1cc(F)c(c2c(N)c(C)cc(*)c2F)cc1F,1.31219296637819
*c1ccc(-c2ccc(-c3ccc(c4cc(F)c(*)cc4F)s3)s2)s1,0.792353867972325
*c1ccc(-c2ccc(-c3ccc(c4cc(F)c(*)cc4F)s3)s2)s1,0.579786251171235
*c1ccc(-c2ccc(-c3ccc(c4cc(F)c(*)cc4F)s3)s2)s1,0.732639434555331
*c1ccc(c2cc(F)c(*)cc2F)[n+]([O-])c1,2.12693600942329
*c1ccc(c2cc(F)c(*)cc2F)[n+]([O-])c1,2.17161354438077
*c1ccc(c2cc(F)c(*)cc2F)[n+]([O-])c1,2.13599815406759
*c1cc(F)c(c2cc(*)c(F)c(C#N)c2)cc1F,2.63658561217206
*c1cc(F)c(c2cc(*)c(F)c(C#N)c2)cc1F,2.60800062688752
*c1cc(F)c(c2cc(*)c(F)c(C#N)c2)cc1F,2.61911216636821
*c1cc(c2cc(F)c(*)cc2F)cc(CC(=O)O)c1,2.34167221565674
*c1cc(c2cc(F)c(*)cc2F)cc(CC(=O)O)c1,2.33707339816287
*c1cc(c2cc(F)c(*)cc2F)cc(CC(=O)O)c1,2.34482054828259
*c1cc(F)c(c2ccccc2*)cc1F,2.27274331186998
*c1cc(F)c(c2ccccc2*)cc1F,2.21475469271639
*c1cc(F)c(c2ccccc2*)cc1F,2.26839002074462
*c1nc(C(=O)OC)c(c2cc(F)c(*)cc2F)s1,2.29364873328326
*c1nc(C(=O)OC)c(c2cc(F)c(*)cc2F)s1,2.33408673966424
*c1nc(C(=O)OC)c(c2cc(F)c(*)cc2F)s1,2.32024077208863
*c1cc(F)c(c2c(N)cc(Cl)c(*)c2Cl)cc1F,1.72300577065632
*c1cc(F)c(c2c(N)cc(Cl)c(*)c2Cl)cc1F,1.77730355967375
*c1cc(F)c(c2c(N)cc(Cl)c(*)c2Cl)cc1F,1.73156170925195
*c1cnc(OC)c(c2cc(F)c(*)cc2F)c1,1.97127158570311
*c1cnc(OC)c(c2cc(F)c(*)cc2F)c1,1.92615306844624
*c1cnc(OC)c(c2cc(F)c(*)cc2F)c1,1.94772365554842
*c1cnc(c2cc(F)c(*)cc2F)cn1,2.16763222659105
*c1cnc(c2cc(F)c(*)cc2F)cn1,2.06316831410534
*c1cnc(c2cc(F)c(*)cc2F)cn1,2.12559460365074
*c1cc(F)c(c2ncc(*)c(C)n2)cc1F,2.28535180477203
*c1cc(F)c(c2ncc(*)c(C)n2)cc1F,2.28658629856847
*c1cc(F)c(c2ncc(*)c(C)n2)cc1F,2.27810670493115
*c1cc(F)c(c2ccc(CO)c(*)c2)cc1F,2.2556609375664
*c1cc(F)c(c2ccc(CO)c(*)c2)cc1F,2.25566701426086
*c1cc(F)c(c2ccc(CO)c(*)c2)cc1F,2.26674294152593
*c1nc(C(=O)OCC)c(c2cc(F)c(*)cc2F)s1,2.27004485841505
*c1nc(C(=O)OCC)c(c2cc(F)c(*)cc2F)s1,2.30044209710608
*c1nc(C(=O)OCC)c(c2cc(F)c(*)cc2F)s1,2.26862455148451
*c1cc(c2cc(F)c(*)cc2F)c(Cl)c(C(F)(F)F)c1,2.66948556051471
*c1cc(c2cc(F)c(*)cc2F)c(Cl)c(C(F)(F)F)c1,2.63153021411353
*c1cc(c2cc(F)c(*)cc2F)c(Cl)c(C(F)(F)F)c1,2.67512124682587
*c1cc(F)c(c2cc(C(C)(C)C)c(*)cc2C(C)(C)C)cc1F,2.49778045042593
*c1cc(F)c(c2cc(C(C)(C)C)c(*)cc2C(C)(C)C)cc1F,2.31996307611875
*c1cc(F)c(c2cc(C(C)(C)C)c(*)cc2C(C)(C)C)cc1F,2.41808071268969
*c1cc(F)c(c2cncc(*)c2N)cc1F,1.67846703559364
*c1cc(F)c(c2cncc(*)c2N)cc1F,1.60254633045613
*c1cc(F)c(c2cncc(*)c2N)cc1F,1.64727772076456
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)(F)F)c1,2.60332518446604
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)(F)F)c1,2.54930318723714
*c1cc(c2cc(F)c(*)cc2F)cc(OC(F)(F)F)c1,2.58291800379542
*c1cc(F)c(c2cc(OC)cc(*)c2O)cc1F,1.61323536884439
*c1cc(F)c(c2cc(OC)cc(*)c2O)cc1F,1.65213891071502
*c1cc(F)c(c2cc(OC)cc(*)c2O)cc1F,1.62790772322524
*c1cc(F)c(c2c(C)c(C)cc(*)c2N)cc1F,1.25520665242202
*c1cc(F)c(c2c(C)c(C)cc(*)c2N)cc1F,1.13844579443325
*c1cc(F)c(c2c(C)c(C)cc(*)c2N)cc1F,1.21821327362409
*c1cc(F)c(c2cc(*)c(N)c(CN(C)C3CCCCC3)c2)cc1F,1.11591113636564
*c1cc(F)c(c2cc(*)c(N)c(CN(C)C3CCCCC3)c2)cc1F,0.88463627109541
*c1cc(F)c(c2cc(*)c(N)c(CN(C)C3CCCCC3)c2)cc1F,1.01584914028495
*c1cc(F)c(c2cc(C(=O)OCC)c(*)s2)cc1F,1.95150412736067
*c1cc(F)c(c2cc(C(=O)OCC)c(*)s2)cc1F,1.85850804873346
*c1cc(F)c(c2cc(C(=O)OCC)c(*)s2)cc1F,1.90088730616853
*c1cc(F)c(c2ccccc2-c2ccccc2*)cc1F,2.14561917919045
*c1cc(F)c(c2ccccc2-c2ccccc2*)cc1F,2.0570086866201
*c1cc(F)c(c2ccccc2-c2ccccc2*)cc1F,2.11443335076806
*c1cc(F)c(c2cc(C)cc(*)c2C)cc1F,2.26757473641199
*c1cc(F)c(c2cc(C)cc(*)c2C)cc1F,2.20065878894637
*c1cc(F)c(c2cc(C)cc(*)c2C)cc1F,2.25049963055525
*c1cc(F)c(c2cc(F)c(*)cc2[N+](=O)[O-])cc1F,2.8159249812354
*c1cc(F)c(c2cc(F)c(*)cc2[N+](=O)[O-])cc1F,2.72424407315043
*c1cc(F)c(c2cc(F)c(*)cc2[N+](=O)[O-])cc1F,2.78101841386023
*c1ccc2c(c1)c1cc(c3cc(F)c(*)cc3F)ccc1n2CC(O)CNc1ccccc1,1.0047137421977
*c1ccc2c(c1)c1cc(c3cc(F)c(*)cc3F)ccc1n2CC(O)CNc1ccccc1,0.843403788299784
*c1ccc2c(c1)c1cc(c3cc(F)c(*)cc3F)ccc1n2CC(O)CNc1ccccc1,0.960801996645322
*c1cc(F)c(c2cnc3c(*)cnn3c2)cc1F,1.53419311969076
*c1cc(F)c(c2cnc3c(*)cnn3c2)cc1F,1.36277021486193
*c1cc(F)c(c2cnc3c(*)cnn3c2)cc1F,1.41484617091879
*c1cc(F)c(c2cc(*)c(Cl)[nH]c2=O)cc1F,1.89425908447367
*c1cc(F)c(c2cc(*)c(Cl)[nH]c2=O)cc1F,1.86489105083512
*c1cc(F)c(c2cc(*)c(Cl)[nH]c2=O)cc1F,1.8750656259179
*c1cc([N+](=O)[O-])c2[nH]c3ccc(c4cc(F)c(*)cc4F)cc3c2c1,1.77276980673471
*c1cc([N+](=O)[O-])c2[nH]c3ccc(c4cc(F)c(*)cc4F)cc3c2c1,1.68198734446661
*c1cc([N+](=O)[O-])c2[nH]c3ccc(c4cc(F)c(*)cc4F)cc3c2c1,1.73517941003329
*c1cc(F)c(c2cccc(*)c2C(F)(F)F)cc1F,2.71988348453418
*c1cc(F)c(c2cccc(*)c2C(F)(F)F)cc1F,2.62312793018475
*c1cc(F)c(c2cccc(*)c2C(F)(F)F)cc1F,2.66780801305066
*c1cnc(c2cc(F)c(*)cc2F)c(Cl)c1,2.49055183434824
*c1cnc(c2cc(F)c(*)cc2F)c(Cl)c1,2.44103883655484
*c1cnc(c2cc(F)c(*)cc2F)c(Cl)c1,2.4809433986814
*c1cc(F)c(c2cc(*)c(N)c(OC)c2)cc1F,1.0600942393323
*c1cc(F)c(c2cc(*)c(N)c(OC)c2)cc1F,0.890790593858086
*c1cc(F)c(c2cc(*)c(N)c(OC)c2)cc1F,0.965248894541748
*c1ccc2c3ccc(c4cc(F)c(*)cc4F)cc3n(CC)c2c1,1.35243896343421
*c1ccc2c3ccc(c4cc(F)c(*)cc4F)cc3n(CC)c2c1,1.2036965588385
*c1ccc2c3ccc(c4cc(F)c(*)cc4F)cc3n(CC)c2c1,1.29986383002643
*c1cc(F)c(c2cc(*)c(F)nc2C)cc1F,2.45924503604578
*c1cc(F)c(c2cc(*)c(F)nc2C)cc1F,2.45196709596612
*c1cc(F)c(c2cc(*)c(F)nc2C)cc1F,2.44869252852716
*c1cc(F)c(c2sc(*)c(C(=O)O)c2C(=O)O)cc1F,2.50388769091742
*c1cc(F)c(c2sc(*)c(C(=O)O)c2C(=O)O)cc1F,2.47443994263458
*c1cc(F)c(c2sc(*)c(C(=O)O)c2C(=O)O)cc1F,2.48289861682972
*c1cc(c2cc(F)c(*)cc2F)c(N)c(C(C)C)c1,1.21527042220619
*c1cc(c2cc(F)c(*)cc2F)c(N)c(C(C)C)c1,1.03630209453585
*c1cc(c2cc(F)c(*)cc2F)c(N)c(C(C)C)c1,1.16025453571011
*c1cc(F)c(c2cc(F)cc(*)c2OC)cc1F,2.17726068577324
*c1cc(F)c(c2cc(F)cc(*)c2OC)cc1F,2.23224150148809
*c1cc(F)c(c2cc(F)cc(*)c2OC)cc1F,2.25472153806158
*c1cc2c(c3cc(F)c(*)cc3F)[nH]nc2cn1,1.58231600552936
*c1cc2c(c3cc(F)c(*)cc3F)[nH]nc2cn1,1.36885161158706
*c1cc2c(c3cc(F)c(*)cc3F)[nH]nc2cn1,1.50829747735569
*c1cc(F)c(c2cc3[nH]cc(*)c3cn2)cc1F,1.32533120420205
*c1cc(F)c(c2cc3[nH]cc(*)c3cn2)cc1F,1.01951466064747
*c1cc(F)c(c2cc3[nH]cc(*)c3cn2)cc1F,1.20637845361227
*c1cc(F)c(c2ncc(*)c3[nH]cc(C(=O)O)c23)cc1F,1.92449211135329
*c1cc(F)c(c2ncc(*)c3[nH]cc(C(=O)O)c23)cc1F,1.82223793168213
*c1cc(F)c(c2ncc(*)c3[nH]cc(C(=O)O)c23)cc1F,1.88314772105189
*c1cnc(c2cc(F)c(*)cc2F)cc1C,2.26795441629172
*c1cnc(c2cc(F)c(*)cc2F)cc1C,2.2040625786525
*c1cnc(c2cc(F)c(*)cc2F)cc1C,2.24435816980829
*c1cc(F)c(c2cc(CO)c(*)cn2)cc1F,2.30839520116637
*c1cc(F)c(c2cc(CO)c(*)cn2)cc1F,2.26339734650002
*c1cc(F)c(c2cc(CO)c(*)cn2)cc1F,2.28555191006876
*c1cc(F)c(c2cc(*)c(C)s2)cc1F,1.53158483353676
*c1cc(F)c(c2cc(*)c(C)s2)cc1F,1.29632891289013
*c1cc(F)c(c2cc(*)c(C)s2)cc1F,1.4381440976171
*c1ccc(CC#N)c(c2cc(F)c(*)cc2F)c1,2.36734266959454
*c1ccc(CC#N)c(c2cc(F)c(*)cc2F)c1,2.36293223087464
*c1ccc(CC#N)c(c2cc(F)c(*)cc2F)c1,2.38651057145333
*c1cc(F)c(c2cc(*)c(Cl)c(C(C)C)c2)cc1F,2.36700136605366
*c1cc(F)c(c2cc(*)c(Cl)c(C(C)C)c2)cc1F,2.3545429109351
*c1cc(F)c(c2cc(*)c(Cl)c(C(C)C)c2)cc1F,2.34446997581637
*c1cc(F)c(c2c(C)ncc(*)c2C)cc1F,2.33335172931518
*c1cc(F)c(c2c(C)ncc(*)c2C)cc1F,2.28606448987233
*c1cc(F)c(c2c(C)ncc(*)c2C)cc1F,2.30850444804356
*c1cc(F)c(c2c(N)c(Cl)cc(*)c2Cl)cc1F,1.65092133744847
*c1cc(F)c(c2c(N)c(Cl)cc(*)c2Cl)cc1F,1.7067674420393
*c1cc(F)c(c2c(N)c(Cl)cc(*)c2Cl)cc1F,1.68259301405326
*c1cc(F)c(c2cc(*)c3c(c2)C(=O)C(=O)N3CC)cc1F,2.18729170770966
*c1cc(F)c(c2cc(*)c3c(c2)C(=O)C(=O)N3CC)cc1F,2.22779839121966
*c1cc(F)c(c2cc(*)c3c(c2)C(=O)C(=O)N3CC)cc1F,2.20274156137168
*c1cc(F)c(c2cc(OC)c(N)c(*)c2Cl)cc1F,1.29322070911658
*c1cc(F)c(c2cc(OC)c(N)c(*)c2Cl)cc1F,1.29063792148574
*c1cc(F)c(c2cc(OC)c(N)c(*)c2Cl)cc1F,1.29163099945063
*c1cc(F)c(c2cc(*)c(N)c(C#N)c2)cc1F,1.45767790282609
*c1cc(F)c(c2cc(*)c(N)c(C#N)c2)cc1F,1.33496953246515
*c1cc(F)c(c2cc(*)c(N)c(C#N)c2)cc1F,1.39581352201763
*c1cc(F)c(c2cc(CC)c(*)s2)cc1F,1.5359338784357
*c1cc(F)c(c2cc(CC)c(*)s2)cc1F,1.1219772857223
*c1cc(F)c(c2cc(CC)c(*)s2)cc1F,1.35144324573487
*c1cc(F)c(c2c(C)nc(C)c(*)c2C)cc1F,2.35705427476811
*c1cc(F)c(c2c(C)nc(C)c(*)c2C)cc1F,2.26586640069773
*c1cc(F)c(c2c(C)nc(C)c(*)c2C)cc1F,2.31743675509231
*c1cc(F)c(c2cccc(*)c2-c2cc3cnc(N)nc3nc2N)cc1F,1.48915934924555
*c1cc(F)c(c2cccc(*)c2-c2cc3cnc(N)nc3nc2N)cc1F,1.46364159489881
*c1cc(F)c(c2cccc(*)c2-c2cc3cnc(N)nc3nc2N)cc1F,1.47795995832261
*c1ccc(c2cc(F)c(*)cc2F)cc1,2.07465923767999
*c1ccc(c2cc(F)c(*)cc2F)cc1,1.96435144316138
*c1ccc(c2cc(F)c(*)cc2F)cc1,2.03490831817446
*c1cc(c2cc(F)c(*)cc2F)c(C)c([N+](=O)[O-])c1,2.69389706018638
*c1cc(c2cc(F)c(*)cc2F)c(C)c([N+](=O)[O-])c1,2.63897385234977
*c1cc(c2cc(F)c(*)cc2F)c(C)c([N+](=O)[O-])c1,2.68977764526103
*c1cc(c2cc(F)c(*)cc2F)c(C)cc1C,2.19283168818322
*c1cc(c2cc(F)c(*)cc2F)c(C)cc1C,2.14502339556962
*c1cc(c2cc(F)c(*)cc2F)c(C)cc1C,2.19904102318164
*c1cc(F)c(c2cc(Cl)cc(*)c2[N+](=O)[O-])cc1F,2.97912161337711
*c1cc(F)c(c2cc(Cl)cc(*)c2[N+](=O)[O-])cc1F,2.76617788605071
*c1cc(F)c(c2cc(Cl)cc(*)c2[N+](=O)[O-])cc1F,2.88459127168985
*c1cc(N)c(C(=O)O)c(c2cc(F)c(*)cc2F)c1,1.64251117649023
*c1cc(N)c(C(=O)O)c(c2cc(F)c(*)cc2F)c1,1.66073540224988
*c1cc(N)c(C(=O)O)c(c2cc(F)c(*)cc2F)c1,1.6481543878977
*c1cc(F)c(c2cnc(N)c(*)c2C)cc1F,1.52981694471045
*c1cc(F)c(c2cnc(N)c(*)c2C)cc1F,1.4821386226142
*c1cc(F)c(c2cnc(N)c(*)c2C)cc1F,1.51601025205423
*c1cc(F)c(c2cc(F)c(F)c(*)c2N)cc1F,1.57399691677413
*c1cc(F)c(c2cc(F)c(F)c(*)c2N)cc1F,1.5903220232856
*c1cc(F)c(c2cc(F)c(F)c(*)c2N)cc1F,1.58378361129052
*c1cc(F)c(c2cc(Cl)cc(*)c2Cl)cc1F,2.61253371017049
*c1cc(F)c(c2cc(Cl)cc(*)c2Cl)cc1F,2.59612138006309
*c1cc(F)c(c2cc(Cl)cc(*)c2Cl)cc1F,2.61672817338923
*c1cc(F)c(c2cc(*)c(N)c([N+]([O-])=NC)c2)cc1F,1.50460105973782
*c1cc(F)c(c2cc(*)c(N)c([N+]([O-])=NC)c2)cc1F,1.40254703344002
*c1cc(F)c(c2cc(*)c(N)c([N+]([O-])=NC)c2)cc1F,1.46637979591178
*c1cc2sc3cc(c4cc(F)c(*)cc4F)sc3c2s1,1.07236397397846
*c1cc2sc3cc(c4cc(F)c(*)cc4F)sc3c2s1,0.820697115838846
*c1cc2sc3cc(c4cc(F)c(*)cc4F)sc3c2s1,0.985130454251155
*c1cc(F)c(c2cc(*)c(C=O)cn2)cc1F,2.5538505981496
*c1cc(F)c(c2cc(*)c(C=O)cn2)cc1F,2.4951267551987
*c1cc(F)c(c2cc(*)c(C=O)cn2)cc1F,2.52923036877095
*c1cc(F)c(c2cnc3[nH]cc(*)c3c2)cc1F,1.5308450004618
*c1cc(F)c(c2cnc3[nH]cc(*)c3c2)cc1F,1.33803567245053
*c1cc(F)c(c2cnc3[nH]cc(*)c3c2)cc1F,1.45907018952177
*c1cnc(Cl)c(c2cc(F)c(*)cc2F)n1,2.42834201382986
*c1cnc(Cl)c(c2cc(F)c(*)cc2F)n1,2.33553792495426
*c1cnc(Cl)c(c2cc(F)c(*)cc2F)n1,2.37662157498149
*c1cc(F)c(c2c(F)cc(F)c(*)c2[N+](=O)[O-])cc1F,2.99169815473822
*c1cc(F)c(c2c(F)cc(F)c(*)c2[N+](=O)[O-])cc1F,2.7943141659868
*c1cc(F)c(c2c(F)cc(F)c(*)c2[N+](=O)[O-])cc1F,2.90702296390725
*c1cc(N)nc(c2cc(F)c(*)cc2F)c1,1.54520076114229
*c1cc(N)nc(c2cc(F)c(*)cc2F)c1,1.47596093400437
*c1cc(N)nc(c2cc(F)c(*)cc2F)c1,1.53391876687958
*c1cc(F)c(c2cc(C)cc(*)c2NCC(=O)NN)cc1F,1.17699185930151
*c1cc(F)c(c2cc(C)cc(*)c2NCC(=O)NN)cc1F,1.04950533606324
*c1cc(F)c(c2cc(C)cc(*)c2NCC(=O)NN)cc1F,1.20027911311452
*c1cc(F)c(c2cc(Cl)c(N)c(*)c2C(=O)OC)cc1F,1.72507255053846
*c1cc(F)c(c2cc(Cl)c(N)c(*)c2C(=O)OC)cc1F,1.79960903317426
*c1cc(F)c(c2cc(Cl)c(N)c(*)c2C(=O)OC)cc1F,1.77427556951936
*c1cc(c2cc(F)c(*)cc2F)ccn1,2.45228421147503
*c1cc(c2cc(F)c(*)cc2F)ccn1,2.36508222357486
*c1cc(c2cc(F)c(*)cc2F)ccn1,2.41408001237418
*c1cc(c2cc(F)c(*)cc2F)c(N)c(CC)c1,1.18092134122022
*c1cc(c2cc(F)c(*)cc2F)c(N)c(CC)c1,0.9971213005315
*c1cc(c2cc(F)c(*)cc2F)c(N)c(CC)c1,1.13183139976142
*c1cc(F)c(c2cc(*)c(Cl)cc2F)cc1F,2.50381734478351
*c1cc(F)c(c2cc(*)c(Cl)cc2F)cc1F,2.50864902834641
*c1cc(F)c(c2cc(*)c(Cl)cc2F)cc1F,2.50851210744386
*c1cc(F)c(c2cc(CCCC)cc(*)c2N)cc1F,1.26479433777085
*c1cc(F)c(c2cc(CCCC)cc(*)c2N)cc1F,1.11635069887961
*c1cc(F)c(c2cc(CCCC)cc(*)c2N)cc1F,1.21881164578243
*c1ccc2c(c1)C(=C(C#N)C#N)c1cc(c3cc(F)c(*)cc3F)ccc1-2,2.03647097414647
*c1ccc2c(c1)C(=C(C#N)C#N)c1cc(c3cc(F)c(*)cc3F)ccc1-2,1.9765607730388
*c1ccc2c(c1)C(=C(C#N)C#N)c1cc(c3cc(F)c(*)cc3F)ccc1-2,2.00907516548942
*c1cc(F)c(c2c(F)c(F)c(*)c(F)c2F)cc1F,2.83073887239163
*c1cc(F)c(c2c(F)c(F)c(*)c(F)c2F)cc1F,2.70336271207351
*c1cc(F)c(c2c(F)c(F)c(*)c(F)c2F)cc1F,2.78252533152895
*c1cc(F)c(c2cc(*)c(O)c(CBr)c2)cc1F,1.98052567935256
*c1cc(F)c(c2cc(*)c(O)c(CBr)c2)cc1F,1.98447619515171
*c1cc(F)c(c2cc(*)c(O)c(CBr)c2)cc1F,2.01546103922851
*c1cc(F)c(c2cc(*)c3c(c2)OCCC3=O)cc1F,2.28376051364135
*c1cc(F)c(c2cc(*)c3c(c2)OCCC3=O)cc1F,2.31720537323073
*c1cc(F)c(c2cc(*)c3c(c2)OCCC3=O)cc1F,2.30016619118397
*c1cc(F)c(c2cc(OC(F)F)cc(*)c2Cl)cc1F,2.5500953613312
*c1cc(F)c(c2cc(OC(F)F)cc(*)c2Cl)cc1F,2.5599212263272
*c1cc(F)c(c2cc(OC(F)F)cc(*)c2Cl)cc1F,2.56140242721602
*c1cc(F)c(c2sc(*)c([N+](=O)[O-])c2[N+](=O)[O-])cc1F,2.92184165467624
*c1cc(F)c(c2sc(*)c([N+](=O)[O-])c2[N+](=O)[O-])cc1F,2.80812739807256
